created,modified,uuid,title,plot,creation_date,certificate,file_path,rating,type,is_removed
"2020-01-01 13:30:00+00","2020-05-03 05:56:29+00","c84a1eb7-b57c-4689-997c-80a2415713c9","Star Trek: The Rebel Universe","In response to the greatest challenge that Starfleet Command has ever faced, the crew of the Starship Enterprise have been ordered to take their vessel into what has become the most dangerous area of the galaxy, the Klein sphere. Facing legions of rebel Federation Starships, and Klingon and Romulan Battle Cruisers, Captain James T. Kirk and the crew of the U.S.S. Enterprise must quell the rebellion and restore peace to the galaxy.","2012-01-27",,,"6.8","film","false"
"2020-01-01 13:30:00+00","2020-08-08 20:24:50+00","66d28255-1298-4389-8918-74318e64b3ae","All-Star Family Feud Special","A series of primetime specials that began airing May 8th, 1979 on ABC. Each one hour show featured five members of a cast of a television series competing in a celebrity-team tournament for charity, answering questions to match popular survey responses.","1994-02-17",,,"5.8","film","false"
"2020-01-01 13:30:00+00","2020-08-02 03:55:16+00","20f4ad8d-10af-4cdf-a1ad-8d7f4aa970e3","That movie is not Star wars. Episode VII. Last jedi","Darth Vader travels in Austria. He flues on plane. He goes on Vienna's tram. All movie viewer looks all that looks Vader. And this movie is not Star wars. Episode VII. Last Jedi.","2018-03-26",,,"7.6","film","false"
"2020-01-01 13:30:00+00","2020-10-23 03:02:21+00","83e344f1-ad3e-4066-a80f-2ca533c1c14f","Star Wars: Generations","A young boy and his Grandfather use their imagination to take us back to a galaxy far, far away.","1990-08-15",,,"6.9","film","false"
"2020-01-01 13:30:00+00","2020-06-21 01:59:09+00","475b7722-e1fd-4e09-8369-e550f76ed221","Twenty Dollar Star",,"1984-04-20",,,"5.1","film","false"
"2020-01-01 13:30:00+00","2020-03-08 20:51:58+00","a769b0bf-5ece-4853-aa95-786d49fe8c65","Evening Star",,"1990-06-09",,,"8.4","film","false"
"2020-01-01 13:30:00+00","2020-01-09 15:35:39+00","90492fd8-3d05-4895-ad06-f301cf63c6bf","Star of My Night","A world-weary sculptor meets a young ballerina and finds she has inspired a fresh outlook on life in him. He starts a life-sized sculpture of her but this enrages her jealous lover.","2006-06-21",,,"4.9","film","false"
"2020-01-01 13:30:00+00","2020-08-20 21:51:05+00","e224557e-0fe3-4ea5-aa58-b012dc3ed3ab","Tell It to a Star","A smooth-talking old 'colonel' finagles his way into luxurious living and tries to smooth the path for his lovely and talented niece as well.","2004-01-17",,,"6.1","film","false"
"2020-01-01 13:30:00+00","2020-07-06 14:41:02+00","228b1c72-97b1-467d-bbcb-4c317724e9f0","1998 MLB All-Star Game",,"2015-07-01",,,"7.6","film","false"
"2020-01-01 13:30:00+00","2020-12-10 04:22:03+00","9d52f2ab-d098-434f-aff4-038cb6bff186","Buzz Lightyear of Star Command",,"2017-12-28",,,"6.3","film","false"
"2020-01-01 13:30:00+00","2020-09-13 20:26:36+00","538ed18b-4b19-4cd2-bda4-f6eafc7a213e","Tony Blair: Rock Star","The true story of Prime Minister Tony Blair's attempts to become a rock star whilst at university. This documentary uses re-enactments, old photographs and interviews with old friends to tell Blair's story.","2001-02-04",,,"5.7","film","false"
"2020-01-01 13:30:00+00","2020-08-11 00:24:05+00","8bfa3b12-1aa4-4204-973b-849203856ebf","Child Star Confidential",,"1983-05-01",,,"8.4","film","false"
"2020-01-01 13:30:00+00","2020-11-27 10:53:30+00","bbe6e79b-2aa1-4abd-a689-f531b18e9da1","Super Star",,"1980-05-21",,,"3.9","film","false"
"2020-01-01 13:30:00+00","2020-08-22 19:44:25+00","64139646-17ad-4054-a843-0487888a92f4","Star Wars: A Galaxy in Darkness",,"2016-05-08",,,"5","film","false"
"2020-01-01 13:30:00+00","2020-08-07 00:01:12+00","66c11e5a-f86d-4a10-a45f-96d509e993ce","Five Star Existence",,"1990-10-29",,,"6.2","film","false"
"2020-01-01 13:30:00+00","2020-02-09 12:11:01+00","5ebb730e-abda-48c7-914e-1b2ec9864978","Star Whackers","Film actor Randy Quaid and his wife Evi's detailed account of how Hollywood assassins have been out to kill them for over a decade.","1997-03-30",,,"6.7","film","false"
"2020-01-01 13:30:00+00","2020-11-25 23:47:42+00","88bfe1ce-84f2-4f06-83df-a62d9e7c9f57","Kre-O Star Trek","A stop-motion animated story about 'Star Trek' featuring Kre-O toy blocks.","2009-01-04",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-10-05 15:35:17+00","0c08f216-e5d9-4047-bbeb-fcc7fafd0498","Star Wars: The Force Unleashed II","The Rebel Alliance has grown following the death of Starkiller and Vader hatches an evil plan to destroy them by reinventing their founder, after the plan backfires, Vader enlists the service of a bounty hunter.","2008-08-16",,,"7.4","film","false"
"2020-01-01 13:30:00+00","2020-02-05 17:32:49+00","f1c69db2-33ab-494c-9e3e-3bc82d6a6e8a","Video Killed the Radio Star","Featuring interviews with iconic bands and artists, such as Guns 'n' Roses, Fleetwood Mac, Metallica, A-Ha, Bon Jovi and Bryan Adams.","1995-01-24",,,"7","film","false"
"2020-01-01 13:30:00+00","2020-07-15 23:44:54+00","c07cc54f-f0ec-4016-bc6b-c20b065bded6","The Star and the Sea","Biographical treatment of the youth of Macau musician Xian Xinghai, composer of 'Yellow River Cantata,' focusing on the financial hardships and efforts of Xian's mother to support the development of her son's musical talents.","2016-05-06",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-02-03 12:23:05+00","f21744e4-7034-4190-850e-04711e2f2e8f","Star Trek: The Pepsi Generation","The 'Ferrari' have stolen all of the Pepsi from Starbase Seven-Up, and it is up to the crew of the Enterprise to rescue it. Captain Picard, along with Doodah the android, Ya Har, Jordashe, ...","1986-09-15",,,"6","film","false"
"2020-01-01 13:30:00+00","2020-02-08 03:19:05+00","6bb57982-2d93-42b2-9595-3c0f8050b415","Next Big Star",,"1989-02-13",,,"8.6","film","false"
"2020-01-01 13:30:00+00","2020-02-23 21:31:46+00","6cab54cc-7c28-44d7-bb59-9e6b3439c452","Shuten Doji: The Star Hand Kid 2 - Demon Battle in the Firefly Field","Jiro tries to discover the mystery surrounding his birth, as he takes on the might of Oni.","1987-07-28",,,"5.5","film","false"
"2020-01-01 13:30:00+00","2020-12-03 17:57:10+00","2fb3cba4-419e-445b-af95-fcd95ef2080d","The Lone Star Ranger","After shooting a man in self-defense, Buck Duane finds himself accused of many crimes, none of which he committed. In order to prove his innocence, he joins the Texas Rangers, and also hopes to win the approval and hand of Mary Aldridge, a girl from the East. He is assigned to round up a gang of cattle rustlers who are, unknown by Mary. led by her father.","1982-09-27",,,"5","film","false"
"2020-01-01 13:30:00+00","2020-09-15 08:12:34+00","c7852e9b-6796-45c5-8606-d6c69023fbbe","Sternberg - Shooting Star",,"2008-03-09",,,"6.8","film","false"
"2020-01-01 13:30:00+00","2020-06-30 23:23:31+00","e358bb47-876b-4034-aed4-3ed3c353fce8","Star Trek Insurrection Review",,"1983-12-10",,,"8.2","film","false"
"2020-01-01 13:30:00+00","2020-10-29 20:05:59+00","e10a90cf-6be6-41d2-aece-a317021a2d74","Star Wars: Evolution of the Lightsaber Duel","The documentary, Star Wars:Evolution of the Lightsaber Duel, examines the sport and athleticism behind the choreography and training utilized in the making of Star Wars lightsaber duels and how the battles progressed throughout the films.","1999-01-19",,,"6.8","film","false"
"2020-01-01 13:30:00+00","2020-03-09 03:04:01+00","a447e990-a56e-4a7f-ab58-30fb450c4a92","Five Star Hotel",,"1994-07-10",,,"6.4","film","false"
"2020-01-01 13:30:00+00","2020-02-20 13:38:41+00","dcac6321-f5b3-48d7-bfe2-91b588bd825e","Star Wars 1313","It follow the bounty hunter Boba Fett who navigating Level 1313, a subterranean metropolis within the planet Coruscant.","2005-04-05",,,"7.5","film","false"
"2020-01-01 13:30:00+00","2020-01-12 06:39:44+00","c7f2144e-1555-4178-9d53-9c593f119efc","Star Struck","A boy from the Midwest comes to Hollywood in search of a dream: he wants to be a star. He finds acting teacher Aaron Gillespie who bills himself as 'The Buddah of Buddahs' of acting teachers and gets entangled, together with a group of acting students, into the biggest scam in Hollywood: Acting Schools that promise anything to you want to hear. 'I will put an Oscar in your hands' are the words of Acting 'Guru' Aaron Gillespie: and the story begins.... 'Spinal Tap' meets 'Fame' is the best way to describe this film.","2004-09-24",,,"6.1","film","false"
"2020-01-01 13:30:00+00","2020-12-20 06:20:58+00","17608ffb-9cb3-47a2-8444-3d2d73089a64","Style Star",,"1984-08-06",,,"6.7","film","false"
"2020-01-01 13:30:00+00","2020-09-23 02:00:48+00","b44bdd5a-f08e-4381-9899-86e68c14c616","Why Can't I Be a Movie Star?","'Some Guy' is obsessed with Patrick Brannigan and can't figure out how he's starring in all these movies when he died on the red carpet at the Toronto International Film Festival.","2002-11-29",,,"6.8","film","false"
"2020-01-01 13:30:00+00","2020-12-29 18:46:32+00","fd9bcb05-14f6-4c5e-813e-432f0e827233","Star Wars City",,"1986-01-12",,,"5.2","film","false"
"2020-01-01 13:30:00+00","2020-08-01 03:06:26+00","711eea2d-84dc-441c-97d5-3cf07be935f3","Star Wars: Jedi Arena",,"2018-05-01",,,"4.8","film","false"
"2020-01-01 13:30:00+00","2020-09-13 15:47:32+00","04c44ec5-eeeb-479e-8d6a-804a793be527","2000 MLB All-Star Game",,"1992-02-28",,,"6.6","film","false"
"2020-01-01 13:30:00+00","2020-07-06 11:03:05+00","9fc57dcb-6b56-4449-b3e3-96c8be2549f3","Wyclef Jean: All Star Jam at Carnegie Hall","The show is fronted by Wyclef Jean and features guest appearances from a stellar line up of guests including Eric Clapton, Stevie Wonder, Destiny's Child, Macy Gray, Marc Anthony, Charlotte Church, Third World and Mary J Blige","1995-01-16",,,"6.9","film","false"
"2020-01-01 13:30:00+00","2020-07-18 08:37:10+00","ed312b37-0867-4d4f-bba7-250d277b0dc3","Star Trek: Chains of Betrayal",,"1998-08-29",,,"5.4","film","false"
"2020-01-01 13:30:00+00","2020-10-13 17:41:43+00","9c6a3fc6-3825-4bac-b7ed-ee5d67d3f7c9","DD Fist of the North Star","A parody of the post-apocolyptic anime, 'Fist of the North Star', wherin the nuclear holocaust never happens, and so Kenshiro and his brothers have to settle into a regular society and find jobs!","2008-05-12",,,"5.4","film","false"
"2020-01-01 13:30:00+00","2020-02-19 00:50:32+00","4bf57c8a-a34f-475d-a8d6-a21c4b8f3461","The Muppets All-Star Comedy Gala",,"2010-02-27",,,"5.9","film","false"
"2020-01-01 13:30:00+00","2020-08-17 13:59:49+00","71745565-e4bc-4b75-8b7e-91821a641cb2","Star Trek I: Specter of the Past","A leading Starfleet scientist suddenly goes off the deep end, faking his own death to go into hiding. Then, five years later, he returns, meaner and more dangerous than ever.","1983-10-09",,,"6.4","film","false"
"2020-01-01 13:30:00+00","2020-09-03 18:24:01+00","fb07a0ec-ff77-4da5-ad18-3e3890f111d5","Rising Star","Rising Star is an Indian version of the international franchise series Rising Star. It is a reality television singing competition. The program format lets viewers vote for contestants live...","1999-04-18",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-07-02 15:59:03+00","f5fb25b1-cc7f-4409-aa90-caddca58929c","Star Wars: Episode V - The Empire Strikes Back: Deleted Scenes","Deleted scenes from Star Wars: Episode V - The Empire Strikes Back (1980).","2001-05-13",,,"7.6","film","false"
"2020-01-01 13:30:00+00","2020-05-22 11:38:51+00","da963000-767a-43fc-a863-2b21bb3fa81c","Star Wars Celebration 2017",,"2014-02-19",,,"8.3","film","false"
"2020-01-01 13:30:00+00","2020-09-16 23:08:37+00","e869498c-9547-4a1c-8e72-f14def078230","Lego Star Wars: The Yoda Chronicles - The Dark Side Rises",,"1998-04-06",,,"6.1","film","false"
"2020-01-01 13:30:00+00","2020-05-06 12:06:28+00","7202acc0-1172-4267-b709-c0dc40b2b7a7","Star Trek Dark Armada",,"2006-07-21",,,"6.4","film","false"
"2020-01-01 13:30:00+00","2020-09-06 23:24:49+00","44fd6037-df9f-4774-bd02-0ec99cd79ace","Fist of the North Star: The Toki Saga","Kenshiro must stop two martial arts masters who are brothers, Toki and Raul, from destroying each other.","1994-06-15",,,"6.2","film","false"
"2020-01-01 13:30:00+00","2020-11-20 23:05:17+00","a11fa5e3-4666-4021-b338-eacd90ff38eb","Sinatra 100: An All-Star Grammy Concert",,"2013-11-16",,,"7.2","film","false"
"2020-01-01 13:30:00+00","2020-10-26 08:09:11+00","32713def-5005-46ef-b698-216c7cd04264","Shooting Star","How far would a mother go to protect her children?","2010-08-14",,,"2","film","false"
"2020-01-01 13:30:00+00","2020-02-06 04:40:17+00","74e60d5f-e537-4d95-8cc6-07852c599b7f","Big Star's Little Star","British game show presented by Stephen Mulhern in which three celebrity contestants and their children answer questions about each other to win up to £15,000 for a charity of their choice.","1995-11-05",,,"6.3","film","false"
"2020-01-01 13:30:00+00","2020-04-26 02:14:58+00","b0145464-543f-4869-9fda-3416740805c7","Star Trek: D·A·C",,"1998-05-06",,,"6.7","film","false"
"2020-01-01 13:30:00+00","2020-07-28 18:11:40+00","cf2a23ee-61fe-46da-b064-1385c748dbf4","Afghan Star","The Afghan version of American Idol, in which 12 contestants, who are chosen out of thousands of others by the judges, compete to win the grand prize.","1998-01-29",,,"7.1","film","false"
"2020-01-01 13:30:00+00","2020-06-18 17:18:21+00","0f40eb78-32af-476a-af8a-15478e2bbb11","Boban the Hockey Star",,"2019-06-30",,,"7.8","film","false"
"2020-01-01 13:30:00+00","2020-04-21 00:28:11+00","3278243c-eed1-4885-b8fc-a0444f93184e","Dance with Death: The Ufa-Star Sybille Schmitz",,"1990-11-12",,,"6.3","film","false"
"2020-01-01 13:30:00+00","2020-03-22 21:05:42+00","37ad6655-8322-4851-867d-c4e20bc17873","Star-Studded Spoof of the New TV Season, G-Rated, with Glamour, Glitter and Gags",,"2000-04-26",,,"7.1","film","false"
"2020-01-01 13:30:00+00","2020-11-05 04:31:21+00","4e7deed5-d7fe-4873-9cb4-bf1f3e181d94","Star","Bradley is a huge movie star who still attends school. His star status conflicts with his envious teachers and his peers.","2019-01-05",,,"7","film","false"
"2020-01-01 13:30:00+00","2020-11-21 07:31:25+00","dbb73a78-1db4-4661-9f62-12a908891e5f","Lucky Star","Kathi loves her horse more than anything in the world.","2014-02-28",,,"5","film","false"
"2020-01-01 13:30:00+00","2020-01-26 04:57:34+00","19d3e233-8d1c-432e-badf-18984b53538d","Rogue One: A Star Wars Toy Story","Craving the attention of her busy father, a 7-year-old Star Wars fan disobeys him and starts a rebellion with his Star Wars toy collection that would have surprising consequences.","1994-01-04",,,"6.4","film","false"
"2020-01-01 13:30:00+00","2020-07-02 15:29:08+00","517e442b-46e6-4290-845d-6ad6593fbf7f","Scout: A Star Wars Story","Scout: A Star Wars Story, tells the tale of Dax Orrell, a soldier on The Forest Moon of Endor, during Return of the Jedi, who wakes up in a daze with no idea as to where the rest of his battalion has gone.","2003-04-26",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-04-30 10:59:36+00","acf9037b-93da-4562-8554-3d43dd53001c","Mission Star","A delivery boy from a grocery store gets the dream opportunity of participating in his favorite reality show.","1988-12-07",,,"7.7","film","false"
"2020-01-01 13:30:00+00","2020-08-13 21:25:27+00","1a1cb6be-dc28-4a7b-8949-53b0746d6738","Food Network Star Kids","Junior version of Food Network Star.","2020-09-12",,,"6.6","film","false"
"2020-01-01 13:30:00+00","2020-10-23 12:44:28+00","ed707438-faad-44e9-ba6d-a15ca788efc2","LEGO Star Wars: The Resistance Rises","Before the Force awakened and prior to the First Order's attack on Jakku, follow the never-before-told stories of Poe Dameron, Han Solo, Chewbacca, Maz Kanata, Rey, Finn, BB-8 and more!","2002-06-24",,,"5.6","film","false"
"2020-01-01 13:30:00+00","2020-09-01 19:49:06+00","0d990aae-deb1-4d76-a09f-7b8ab3fec20f","Dr. T, Lone Star Vet","Dr. Lauren Thielen (Dr. T) is back home in Texas to open her very own exotic animal practice, located alongside one of the state's largest and busiest animal hospitals. With the support of ...","1985-07-06",,,"8.9","film","false"
"2020-01-01 13:30:00+00","2020-12-10 10:25:26+00","4b2b5b9e-7030-471a-a226-cbc2d183c92b","Star Struck","A boy from the Midwest comes to Hollywood in search of a dream: he wants to be a star. He finds acting teacher Aaron Gillespie who bills himself as 'The Buddah of Buddahs' of acting teachers and gets entangled, together with a group of acting students, into the biggest scam in Hollywood: Acting Schools that promise anything to you want to hear. 'I will put an Oscar in your hands' are the words of Acting 'Guru' Aaron Gillespie: and the story begins.... 'Spinal Tap' meets 'Fame' is the best way to describe this film.","2008-08-27",,,"6.4","film","false"
